ts,dpid,port,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_rate_bps,tx_rate_bps,rx_rate_mbps,tx_rate_mbps,loss_pct,err_pct
1762806535.4855266,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806535.4855266,2,1,528,173844,46780,14903310,0,0,0,0,5696.218651581503,3540087.887658575,0.005696218651581503,3.5400878876585753,0.0,0.0
1762806535.4855266,2,2,87419,87121,7493506,7468180,1,0,0,0,1772276.0295087697,1768483.8839457787,1.7722760295087698,1.7684838839457786,0.0005729345708720064,0.0
1762806535.4855266,2,3,86819,87718,7441628,7519868,0,0,0,0,1770451.9594911286,1781460.3820537354,1.7704519594911285,1.7814603820537354,0.0,0.0
1762806535.4855266,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806535.4855266,1,1,472,173832,41292,14903622,0,0,0,0,6256.240148225752,3530199.508089257,0.006256240148225752,3.530199508089257,0.0,0.0
1762806535.4855266,1,2,87121,87419,7468180,7493506,0,0,0,0,1768483.8839457787,1772276.0295087697,1.7684838839457786,1.7722760295087698,0.0,0.0
1762806535.4855266,1,3,87348,87183,7488130,7472734,0,0,0,0,1777108.2149941002,1768947.9017572838,1.7771082149941002,1.7689479017572838,0.0,0.0
1762806535.4855266,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806535.4855266,3,1,87183,87348,7472734,7488130,1,0,0,0,1768947.9017572838,1777108.2149941002,1.7689479017572838,1.7771082149941002,0.0005729641152574615,0.0
1762806535.4855266,3,2,87718,86819,7519868,7441628,1,0,0,0,1781460.3820537354,1770451.9594911286,1.7814603820537354,1.7704519594911285,0.0005729444186619456,0.0
1762806536.4855492,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806536.4855492,2,1,528,173844,46780,14903310,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806536.4855492,2,2,87419,87121,7493506,7468180,1,0,0,0,0.0,0.0,0.0,0.0,0.0005729345708720064,0.0
1762806536.4855492,2,3,86819,87718,7441628,7519868,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806536.4855492,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806536.4855492,1,1,472,173832,41292,14903622,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806536.4855492,1,2,87121,87419,7468180,7493506,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806536.4855492,1,3,87348,87183,7488130,7472734,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806536.4855492,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806536.4855492,3,1,87183,87348,7472734,7488130,1,0,0,0,0.0,0.0,0.0,0.0,0.0005729641152574615,0.0
1762806536.4855492,3,2,87718,86819,7519868,7441628,1,0,0,0,0.0,0.0,0.0,0.0,0.0005729444186619456,0.0
1762806537.4855754,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806537.4855754,2,1,538,179001,47688,15344996,0,0,0,0,7263.809499014642,3533395.3330195826,0.007263809499014642,3.5333953330195826,0.0,0.0
1762806537.4855754,2,2,90009,89711,7715286,7690004,1,0,0,0,1774193.4699245235,1774545.4606931983,1.7741934699245234,1.7745454606931983,0.0005564210994880925,0.0
1762806537.4855754,2,3,89400,90304,7662638,7741364,0,0,0,0,1768033.6314727159,1771921.529508532,1.7680336314727159,1.771921529508532,0.0,0.0
